Latitude,Longitude,Depth,Month,temperature,si,phosphate,din,o2,mld,DIC,irradiance,chlor_a,Acanthoica acanthifera,Acanthoica quattrospina,Algirosphaera robusta,Alisphaera capulata type,Alisphaera extenta type,Alisphaera unicornis POL,Alisphaera unicornis type,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus rigidus ,Calciosolenia brasiliensis,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrosphaera heimdalae,Calyptrosphaera type,Ceratolithus cristatus,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera spp.,Corisphaera tyrrheniensis,Coronosphaera mediterranea,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Helicosphaera HOL type,Helicosphaera carteri,Helladosphaera cornifera,Holococcolithophora -flat type,Homozygosphaera spinosa,Homozygosphaera spp.,Homozygosphaera triarcha,Hymenomonas lacuna,Michaelsarsia adriaticus,Michaelsarsia elegans,Ohiaster hydroideus,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Ophiaster minimus,Ophiaster reductus,Palusphaera vandelii,Pappamonas type,Papposphaera lepida,Pontosphaera type,Poritectolithus maximus,Poritectolithus poritectum,Pseudowigwamma scenozonion,Reticulofenestra sessilis,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Rhabdosphaera xiphos COMB,Scyphosphaera apsteinii,Scyphosphaera apsteinii HOL,Solisphaera type,Sphaerocalyptra type,Syracosphaera HOL (Anthosphaera type),Syracosphaera anthos HOL,Syracosphaera anthos type,Syracosphaera arethusae COMB,Syracosphaera arethusae HOL,Syracosphaera aurisinae HOL type,Syracosphaera bannockii COMB,Syracosphaera bannockii type,Syracosphaera borealis type,Syracosphaera dilatata type,Syracosphaera halldalii HOL,Syracosphaera halldalii type,Syracosphaera histrica,Syracosphaera lamina type,Syracosphaera laminated type,Syracosphaera mediterranea HOL type,Syracosphaera molischii type,Syracosphaera nodosa type,Syracosphaera noroitica type,Syracosphaera orbiculus HOL,Syracosphaera prolongata type,Syracosphaera pulchra,Syracosphaera pulchra COMB,Syracosphaera pulchra HOL,Syracosphaera rotula type,Syracosphaera strigilis COMB,Tergestiella adriatica,Tetralithoides quadrilaminata,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera anulus ,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Wigwamma antarctica,Wigwamma triradiata,Zygosphaera type,flat dimorphic,fried egg monomorphic,rare,undefined  Canistrolithus,undefined Acanthoica,undefined Algirosphaera,undefined Alisphaera,undefined Calciopappus,undefined Calciosolenia,undefined Ceratolithus,undefined Cyrtosphaera,undefined Ericiolus,undefined Gephyrocapsa,undefined Helicosphaera,undefined Hymenomonas,undefined Jomonlithus,undefined Michaelsarsia,undefined Oolithotus,undefined Ophiaster,undefined Palusphaera,undefined Papposphaera,undefined Polycrater,undefined Rhabdosphaera spp.,undefined Scyphosphaera spp.,undefined Syracolithus,undefined Syracosphaera,undefined Turrisphaera spp.,undefined Umbellosphaera,undefined Umbilicosphaera,undefined Wigwamma spp.,undefined hetero,undefined holo,undefined other,FID
20.5,-24.5,55,12.0,22.783263308580764,0.9591871069416944,0.2586864610050106,3.102547133113664,204.2932292900395,64.3450414723404,2076.862993655258,3.4196938795029954,0.1761874854564666,,0.0,50.0,,,,,30.0,,0.0,0.0,10.0,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,20.0,,,,,,,0.0,10.0,,,,,411.0,,,,,,10.0,,,,10.0,10.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,20.0,,20.0,,,,,,0.0,,,50.0,,,10.0,,,,,,0.0,,,,,,,,,,,0.0,,,,10.0,,0.0,0.0,,,,,0.0,,,,,20.0,0.0,10575.0,NATR
20.5,60.5,15,6.0,27.849881726073257,1.0895250541523471,0.3012601032263162,5.74960926774508,188.0316947837753,29.00876002305529,2023.37296526403,21.2199129041344,0.1549064069986343,,0.0,0.0,,,260.0,260.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,790.0,0.0,,0.0,260.0,0.0,790.0,0.0,0.0,,5500.0,,,0.0,0.0,530.0,0.0,,,,0.0,,0.0,0.0,,390.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,260.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,530.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,260.0,260.0,ARAB
20.5,60.5,55,6.0,23.97372931918266,4.970127542648206,0.8905879484236845,15.01754888442575,114.21412139896547,29.00876002305529,2134.116573494723,3.3231707541710773,0.1549064069986343,,0.0,990.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,660.0,1320.0,0.0,,4620.0,,,660.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,3630.0,0.0,,,,,,0.0,0.0,,0.0,530.0,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,530.0,,0.0,,260.0,0.0,0.0,,790.0,0.0,0.0,0.0,,0.0,0.0,,260.0,0.0,,,0.0,0.0,330.0,0.0,,,0.0,0.0,260.0,,,,,,260.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,790.0,ARAB
20.5,60.5,95,6.0,21.979747400241912,9.87525981022873,1.1704552787991491,22.89555069488941,79.07360795522072,29.00876002305529,2167.1116928375063,0.5204292737330841,0.1549064069986343,,0.0,0.0,,,0.0,260.0,0.0,0.0,,0.0,0.0,,,530.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,260.0,0.0,,1320.0,,,0.0,0.0,0.0,1060.0,,,,0.0,,0.0,0.0,,260.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,260.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,520.0,0.0,0.0,,0.0,0.0,,260.0,260.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,ARAB
20.5,160.5,0,11.0,27.477904784945665,0.718778710044205,0.02641911246090645,0.15467047536461181,198.95334878710895,62.67386543705082,1949.3724687810436,35.237418072107225,0.039381768554449,0.0,0.0,0.0,,,,29.5,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,206.5,0.0,442.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.5,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,88.5,,0.0,,,,0.0,,5103.5,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,NPSW
21.5,-155.5,0,5.0,24.12393398917879,2.4859441575912964,0.1992184705001997,0.29679269934253283,214.32271362306284,40.21320264300959,1971.2527410694915,52.21528080580133,0.057752076536417,,10.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,30.0,,,,,,,,470.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,10.0,,,,,,0.0,,,,0.0,10.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,10.0,,,,,,411.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,1727.0,NPTG
21.5,-155.5,40,5.0,23.57396745858969,0.894428385959508,0.1791414000991923,0.029953770514664,217.9641531949229,40.21320264300959,1979.863732050061,18.048388232027925,0.057752076536417,,20.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,650.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,10.0,,,,,,0.0,,,,0.0,30.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,50.0,0.0,,10.0,,,,,,548.0,,,0.0,,,20.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,3187.0,NPTG
21.5,-155.5,100,5.0,21.777236282368488,1.2491872310375,0.23541166978757028,0.6142761570626136,213.98925038419716,40.21320264300959,2002.2753913455526,3.19653436654493,0.057752076536416994,,0.0,30.0,,,,,0.0,,0.0,10.0,30.0,,,,,,0.0,,,,,,,,210.0,,,,,,,,,,0.0,,,,,,,40.0,20.0,,,,,20.0,,,,,,0.0,,,,0.0,20.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,20.0,,0.0,,,,,,1507.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,3314.0,NPTG
21.5,-154.5,0,9.0,25.917185354349805,3.1354692839650005,0.14680861576195586,0.05752670020994205,209.40937945662972,49.15189731794896,1968.6542971814376,46.62272304165174,0.064575158059597,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,3.6666666666666665,0.0,166.11111111113334,22.148148148133334,0.0,0.0,,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,44.29629629626667,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,5.537037037066667,0.0,,,0.0,0.0,,3.7037037037333334,7.4074074074,0.0,,,,49.833333333333336,,27.685185185199998,,,,0.0,,614.6111111111334,127.35185185186667,,,0.0,22.148148148133334,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,3.6666666666666665,,,0.0,,,NPTG
21.5,-153.5,0,5.0,23.92943210603365,2.731553087590879,0.18037522560197095,0.2785345501518336,214.37268046585544,39.82516549473255,1973.5238148360163,51.75436000391655,0.05713876709342,,20.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,720.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,0.0,10.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,30.0,20.0,,70.0,,,,,,274.0,,,0.0,,,10.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,2455.0,NPTG
21.5,-153.5,70,5.0,22.687858551995955,0.9993772737369851,0.1663532379857698,0.0438008064844275,218.1431653905081,39.82516549473255,1989.6781185536904,8.839959601569923,0.05713876709342,,0.0,10.0,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,390.0,,,,,,,,,,10.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,10.0,,,,0.0,50.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,20.0,90.0,,110.0,,,,,,2329.0,,,0.0,,,20.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,4449.0,NPTG
21.5,-153.5,125,5.0,20.78787976120902,1.6385916385535104,0.29916522179523164,1.422768770921645,202.25578229642474,39.82516549473255,2018.6095438729578,1.842840926471047,0.05713876709342001,,0.0,959.0,,,,,0.0,,0.0,10.0,0.0,,,,,,0.0,,,,,,,,30.0,,,,,,,,,,30.0,,,,,,,0.0,10.0,,,,,30.0,,,,,,10.0,,,,70.0,20.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,137.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,90.0,,0.0,0.0,,,,,10.0,,,,,0.0,0.0,13308.0,NPTG
21.5,-150.5,0,5.0,23.796881943597576,2.8952580494545845,0.1232726244946119,0.14044710001948651,217.1832783127878,41.88142276427172,1973.3974667221516,52.14787059910539,0.0554599203169345,,10.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,380.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,0.0,40.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,40.0,20.0,,10.0,,,,,,1096.0,,,0.0,,,50.0,,,,,,0.0,,,,,,,,,,,0.0,,,,10.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,6201.0,NPTG
21.5,-150.5,45,5.0,23.188980631525546,1.174398161242505,0.2703478774814685,0.0358275344806574,219.7919457642538,41.88142276427172,1983.228391131149,16.49000343688199,0.0554599203169345,,10.0,0.0,,,,,0.0,,10.0,30.0,0.0,,,,,,0.0,,,,,,,,300.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,30.0,,,,,,0.0,,,,0.0,20.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,30.0,,40.0,,,,,,1507.0,,,0.0,,,70.0,,,,,,0.0,,,,,,,,,,,0.0,,,,30.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,7518.0,NPTG
21.5,-150.5,125,5.0,20.73828704213416,1.6714616979757864,0.3253741334606992,0.6927776542427961,203.60555036723517,41.88142276427172,2020.5962217505544,1.8952470143611024,0.055459920316934495,,10.0,411.0,,,,,0.0,,40.0,420.0,110.0,,,,,,10.0,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,20.0,0.0,,,,,170.0,,,,,,0.0,,,,30.0,40.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,90.0,20.0,,0.0,,,,,,548.0,,,0.0,,,10.0,,,,,,0.0,,,,,,,,,,,0.0,,,,10.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,7421.0,NPTG
21.5,-47.5,0,6.0,25.742113690029527,1.155928210099287,0.0346212907125563,0.10693846958757615,207.82936285870096,29.03348940425937,2053.202018405413,53.34380802534382,0.0388517640531063,,0.0,0.0,,,,,60.0,,0.0,10.0,0.0,,,,,,0.0,,,,,,,,270.0,,,,,,,,,,10.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,0.0,20.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,40.0,,0.0,,,,,,548.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,30.0,,,,,10.0,0.0,4871.0,NATR
21.5,-47.5,40,6.0,24.629135199995183,0.6347752544361421,0.034295934907914,0.1395114127926379,217.00407936436235,29.03348940425937,2062.91780280222,19.95223146940529,0.0388517640531063,,0.0,0.0,,,,,20.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,30.0,,,,,,,,,,30.0,,,,,,,0.0,0.0,,,,,10.0,,,,,,0.0,,,,0.0,10.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,30.0,,0.0,,,,,,411.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,30.0,,,,,0.0,0.0,8974.0,NATR
21.5,-47.5,100,6.0,22.777883275586998,0.9711808014174229,0.0419818942565758,0.30246197717525003,208.30874961759633,29.03348940425937,2081.9562215882565,4.013414520982631,0.0388517640531063,,0.0,60.0,,,,,0.0,,0.0,150.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,1096.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,10.0,,0.0,,,,,,0.0,,,110.0,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,40.0,0.0,6432.0,NATR
21.5,-35.5,100,6.0,21.50814407949868,0.5520922781117303,0.00875605113988078,0.02197941025347458,214.12118504159866,34.347729770864355,2092.560636270509,3.5252623049116765,0.0506714507937431,,433.0,303.0,0.0,0.0,0.0,260.0,43.0,0.0,,260.0,433.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,43.0,2467.0,130.0,649.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,,43.0,,87.0,43.0,,0.0,0.0,,,,,909.0,86.0,0.0,0.0,0.0,0.0,,0.0,43.0,0.0,,0.0,0.0,0.0,0.0,303.0,0.0,0.0,,43.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,650.0,476.0,0.0,,43.0,87.0,,0.0,43.0,,,43.0,0.0,130.0,389.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,173.0,0.0,130.0,,0.0,2164.0,,0.0,,0.0,0.0,0.0,,0.0,,,2640.0,0.0,43.0,0.0,,,0.0,389.0,,,,,130.0,87.0,1039.0,NATR
21.5,-23.5,0,12.0,23.03665048302343,1.4524489238737703,0.15353106562908408,0.20325584140057698,218.1747226651458,68.39150978154811,2067.3425527857903,28.706926087008974,0.2066102623939514,,10.0,0.0,,,,,40.0,,10.0,10.0,0.0,,,,,,0.0,,,,,,,,330.0,,,,,,,,,,30.0,,,,,,,0.0,0.0,,,,,10.0,,,,,,0.0,,,,0.0,40.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,20.0,60.0,,20.0,,,,,,130.0,,,0.0,,,170.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,5062.0,NATR
21.5,-23.5,30,12.0,23.036308499034817,0.6863340178604471,0.1487602731035266,0.0831320495906088,219.3988878698482,68.39150978154811,2069.026207474961,7.683282498177936,0.2066102623939514,,0.0,0.0,,,,,30.0,,20.0,0.0,10.0,,,,,,0.0,,,,,,,,510.0,,,,,,,,,,0.0,,,,,,,0.0,10.0,,,,,20.0,,,,,,0.0,,,,0.0,20.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,100.0,,20.0,,,,,,1096.0,,,0.0,,,150.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,10.0,,,,,10.0,0.0,5640.0,NATR
21.5,-23.5,85,12.0,20.223726620576,1.417557594548804,0.3370257813558149,4.544056505262159,177.25312308796794,68.39150978154811,2114.195399720208,0.8328075972299253,0.2066102623939514,,0.0,70.0,,,,,0.0,,30.0,0.0,70.0,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,30.0,,,,,,,0.0,10.0,,,,,822.0,,,,,,0.0,,,,10.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,10.0,,0.0,,,,,,10.0,,,0.0,,,20.0,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,4026.0,NATR
21.5,61.5,15,6.0,28.0575031322398,2.0048020897986105,0.3329050220159896,2.1438401379384664,193.95707862871072,26.66675513970977,2015.9181927908664,18.000087113725094,0.3142140507698059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,29.0,0.0,,,0.0,,,,,,,,,,,,,,,29.0,,,,,,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.0,,3248.0,,,,2059.0,841.0,ARAB
21.5,61.5,35,6.0,25.31512812272247,3.641272783012671,0.6221351421995429,5.094436773342236,159.46232626458814,26.66675513970977,2082.570180446208,5.94397946259352,0.3142140507698059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,150.0,0.0,,,300.0,,,,,,,,,,,,,,,525.0,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775.0,,11925.0,,,,3375.0,3825.0,ARAB
21.5,61.5,55,6.0,23.709190064887167,6.067617469026631,0.81247141733333,12.761617870150337,121.6357533839029,26.66675513970977,2130.1045346925084,1.9628178257422817,0.3142140507698059,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,580.0,0.0,,,3335.0,,,,,,,,,,,,,,,20735.0,,,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7685.0,,11455.0,,,,725.0,8845.0,ARAB
21.5,61.5,100,6.0,21.383400339691786,10.470831716858124,1.3440548437056716,21.604899198067578,83.38321300298486,26.66675513970977,2168.4121155950324,0.10054780095367417,0.3142140507698059,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,87.0,2407.0,,,261.0,,,,,,,,,,,,,,,1682.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,58.0,,,,0.0,4234.0,ARAB
21.5,63.5,5,6.0,29.1148013868943,2.373037307949612,0.2601112750619118,0.4459812446610252,203.30568507830435,29.694264357698472,2003.8447999381367,35.27451851500483,0.1595167517662048,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,52.0,0.0,,,3952.0,,,,,,,,,,,,,,,0.0,,,,,,2496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652.0,,3172.0,,,,3432.0,988.0,ARAB
21.5,63.5,20,6.0,28.33074585193264,3.6356300242890174,0.4040109354433139,1.0667357729333944,196.3789973953012,29.694264357698472,2012.112130660864,18.829245746407064,0.1595167517662048,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,47.0,0.0,,,4324.0,,,,,,,,,,,,,,,0.0,,,,,,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.0,,4183.0,,,,2256.0,1504.0,ARAB
21.5,63.5,45,6.0,24.71351196526103,5.500455558564823,0.6234122131572444,5.217115822048487,157.62807006272374,29.694264357698472,2089.047865268503,6.613824075992588,0.1595167517662048,,,,,,,,195.0,,,,,,,,,,,,,,,,,,,3445.0,130.0,,,5395.0,,,,,,,,,,,,,,,910.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.0,,0.0,,,,325.0,9945.0,ARAB
21.5,63.5,75,6.0,23.22024931879637,7.248701025874703,0.9356993796505224,13.737529560309667,132.19055369159932,29.694264357698472,2122.196429298216,1.884500673186356,0.1595167517662048,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,51.0,1836.0,,,646.0,,,,,,,,,,,,,,,578.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,0.0,,,,17.0,153.0,ARAB
21.5,63.5,125,6.0,20.83909975077104,9.834190272659736,1.6633470182241044,19.830881506273144,60.328858657782256,29.694264357698472,2189.5628152625322,0.15977988012740707,0.1595167517662048,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,400.0,,,,,,,,,,,,,,,20.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,ARAB
21.5,159.5,0,11.0,27.335422730614738,0.7660592567215102,0.035500118980736,0.16646657156709985,202.1963794098379,59.68588280593246,1948.8106432378413,34.710491317527776,0.0382869355380535,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,22.5,0.0,382.5,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,15.0,7.5,,,,,0.0,,,,,,,,45.0,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,45.0,,0.0,,,,0.0,,3937.5,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,0.0,,,NPSW
22.5,-159.5,20,1.0,23.735128490751865,1.6474800134133385,0.1461205981246877,0.0434747600466052,209.9354322472898,84.1910162595992,1986.2720711286404,16.662727421183842,0.0986364558339119,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,20.0,100.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,160.0,,100.0,,,,,60.0,NPTG
22.5,-159.5,100,1.0,22.075232033339567,1.7150133745387084,0.13380431272287702,0.48156362022492205,207.05347288339144,84.1910162595992,2005.855213846277,1.4546013854613782,0.0986364558339119,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,40.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,36.0,NPTG
22.5,-158.5,0,1.0,23.718060724825868,1.4571861070940983,0.1165495345830787,0.0364790126929944,209.7693364290182,88.3227244160703,1985.9429090006922,30.614204818560907,0.0996348932385444,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.5,0.0,303.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917.0,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPTG
22.5,-158.5,0,2.0,23.265599987727796,1.5612527862853243,0.10025891236749565,0.0392292866362169,215.07981746281126,81.16322047594069,1986.2387623328495,35.58394504235859,0.0878081023693084,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.5,0.0,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPTG
22.5,-158.5,0,3.0,23.284223747600144,1.2036972456084203,0.08892994350410874,0.046437492987342746,213.6988066014135,70.40869332620984,1982.942147642685,41.718178482519434,0.0780017673969268,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.0,0.0,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPTG
