lat,lon,depth,time,Emiliania huxleyi,Coccolithus pelagicus,Florisphaera profunda,temperature,si,phosphate,din,irradiance,FID
-34,43,25,2,,,,22.2786410077123,2.18160894443151,0.144022857910424,0.05,25.816560605922,ISSG
-34,43,110,2,,,,17.5607685701189,5.233222515206,0.325824560837695,2.32191178914378,2.57929831617086,ISSG
-33,-47,5,5,15.13,,,20.9877492983906,6.53143746080438,0.0712610503437769,1.83134285603713,17.9319864883895,SATL
-33,-47,5,10,21.182,,,18.9381491848851,2.14413395103716,0.16584310033594,0.368953228739353,34.1790469257611,SATL
-33,-47,40,10,39.338,,,18.6735715647329,1.566203213791,0.137231713682469,0.412865753621594,6.84393830387262,SATL
-33,-47,50,5,15.12,,,20.8099077421702,5.96812384244145,0.0684958725649015,0.924250103924628,3.10755187108972,SATL
-33,-47,60,10,99.858,,,18.4966701129338,1.67110206260438,0.142726275668417,0.599764628389949,2.73016938899291,SATL
-33,-15,5,8,324.0,,,16.9194554108393,1.3438355514578,0.205807471798008,0.10047567004223,20.973517457056,SATL
-33,-15,20,8,7347.0,,,16.8521070887736,1.25634996312015,0.219291923794408,0.134682036639901,11.878869091224,SATL
-33,-15,100,8,56.0,,,16.4768265840681,1.58160984923252,0.292024307504472,1.67362669099203,0.572790087082904,SATL
-33,-15,200,8,,,11.0,14.6074295501747,2.75612487417852,0.541447981020819,5.19163355926561,0.0129425839176352,SATL
-33,-4,20,2,10400.0,,,21.1701704983963,1.77140185100126,0.142973123633982,0.0671400762069009,33.9359124737535,SATL
-33,-4,40,2,24800.0,,,19.6608409749594,1.79008765654119,0.145175871316705,0.0513271330436363,21.4231865208813,SATL
-33,-4,60,2,17800.0,,,17.3838653559306,1.80165508242155,0.157623125756675,0.05,13.5241072731853,SATL
-33,-4,80,2,44800.0,,2000.0,16.2694575759996,1.75434935617404,0.190113064142985,0.242549431094209,8.53754773400996,SATL
-33,-4,100,2,68400.0,,2000.0,15.7556558736638,2.14399517800238,0.2326886664358,0.823559559726102,5.38961425239651,SATL
-33,4,5,11,39600.0,,,17.5096299106687,1.24463859329112,0.252582369483775,0.336610545484196,46.1004955173725,SATL
-33,9,0,3,,,,20.5893265488247,2.53834016056571,0.100042904798719,0.05,43.0570030212402,SATL
-33,9,30,3,,,,20.5053620896852,2.62345209674936,0.0934905079019349,0.05,18.7000478498975,SATL
-33,9,70,3,,,,18.6494518485314,3.11695291626752,0.180186592630907,1.04136114837684,6.15046490728937,SATL
-33,12,0,4,,,,19.6692511234199,6.31282944414923,0.323937437457263,0.867913552842845,32.4270210266113,SATL
-33,12,20,4,,,,19.5789191084251,5.57507495983277,0.397102246041574,1.42144877430195,14.5849866557078,SATL
-33,12,45,4,,,,19.4682388072498,5.6959110971915,0.352163745601885,2.30443864542472,5.37223206625374,SATL
-32,-25,5,3,194.0,,,23.4652789809765,2.06385248632898,0.0851537579119102,0.05,35.8276997369519,SATL
-32,-25,20,3,,,,23.2201774445306,2.2790893796099,0.0793962066550931,0.05,25.0148992878046,SATL
-32,-25,50,3,1219.0,,,20.7561117904538,2.30585949332967,0.105455157631254,0.05,12.1943435012933,SATL
-32,-25,100,3,2085.0,,7559.0,17.0880584458274,1.99232090837621,0.216828921514713,0.54094010721746,3.68206287873832,SATL
-32,-25,150,3,531.0,,6632.0,15.8233121846779,2.85122790958374,0.440655404025493,3.46402876633061,1.11179310649605,SATL
-32,3,0,1,,,,20.8610890375353,2.51971557335935,0.206899516226022,0.10263605560149,59.844970703125,SATL
-32,3,25,1,,,,20.5098624752659,1.79440281833271,0.189651116386762,0.416969981612265,31.9127911175043,SATL
-32,3,70,1,,,,17.1692687781978,1.92883471146415,0.219167374960327,0.651379534968014,10.2908589385335,SATL
-32,6,0,2,,,,21.3437826838564,3.61060035502264,0.260349613678623,0.05,54.3045349121094,SATL
-32,6,30,2,,,,20.7992456335659,2.70689176999517,0.254408160459918,0.170058329953327,25.4218170275844,SATL
-32,6,85,2,,,,16.8765839645822,1.09959776418536,0.326131194915865,0.908336519083422,6.32245606775648,SATL
-32,11,25,2,36410.0,,,21.011316062208,1.17062146095897,0.0579470863202728,0.05,25.6479779352783,SATL
-32,11,50,2,69190.0,,,19.9825143663884,1.05572277698597,0.0524834799249538,0.05,12.1607664983071,SATL
-32,11,100,2,50815.0,,2215.0,16.2539412163237,1.11966397718268,0.1362711988938,1.05726535016749,2.7338619840552,SATL
-32,110,0,11,,,,18.1905337576299,1.98884228101516,0.121091946612369,0.0670681798976498,55.1715126037598,AUSW
-32,110,30,11,,,,17.9255060287924,1.90133028493181,0.124353230856093,0.0915638176483494,23.2881503111458,AUSW
-32,110,90,11,,,,16.5175628928493,2.06571749613531,0.162138052668523,0.30132136160662,4.1493035235352,AUSW
-32,113,0,12,,,,19.9718259773375,2.0892055216826,0.086062552120126,0.05,61.9425239562988,AUSW
-32,113,35,12,,,,19.472741564842,2.06562701526625,0.0895690405122956,0.252444136045387,21.4496067420411,AUSW
-32,113,100,12,,,,17.1662961590927,1.91878853598334,0.126981477666923,0.460976877104358,2.9927873507828,AUSW
-31,-44,5,5,1.12,,,21.7967391947301,6.83732277111603,0.0841223327429275,1.34617362237797,19.8934350566889,SATL
-31,-44,5,10,,,,19.5309679098049,1.2989053809186,0.127314972878259,0.224602707429017,35.9954650897738,SATL
-31,-44,100,10,,,,18.0665182392314,1.3742427527603,0.164300886519217,1.10179671297374,1.30721757958316,SATL
-31,-44,110,5,0.16,,,18.8237143368204,6.53577879893743,0.14430811451556,1.22397685024224,0.687389755342665,SATL
-31,-3,0,1,,,,21.8206069695752,2.0828764167145,0.18074305316968,0.057024691405752,61.2035255432129,SATL
-31,-3,40,1,,,,20.0985692502981,1.52056505444806,0.185623684723269,0.05,24.8337738663462,SATL
-31,-3,105,1,,,,16.602270430903,1.66487904642093,0.263673869164964,0.691849496089514,5.73423425823694,SATL
-31,0,0,1,,,,21.4370734812238,2.31983493008003,0.189316532389201,0.0916291020564827,61.0955200195312,SATL
-31,0,35,1,,,,20.2480686392443,1.50230955236926,0.163588866172144,0.0681660516837922,26.9824952710531,SATL
-31,0,110,1,,,,16.3164334597285,2.08423705405232,0.266001673421187,1.14315274979508,4.68299510416387,SATL
-31,61,0,2,,,,23.3156642366498,3.88168347695037,0.427096340289806,0.372321094351969,50.8185615539551,ISSG
-31,61,50,2,,,,20.4735063800709,3.19161741682374,0.339662043091251,0.0674222312798155,15.6937428060872,ISSG
-31,61,130,2,,,,15.6234738567099,3.86886309160802,0.518665687263309,2.24637349508341,2.39471145601571,ISSG
-31,103,0,8,,,,16.7254875516251,2.84524326742292,0.313105454659018,1.35639774766097,29.1544799804687,ISSG
-31,103,0,9,,,,16.8942682541366,1.70203282781913,0.183148144131628,2.23700581686401,37.9259910583496,ISSG
-31,103,40,8,,,,16.5019482078051,3.11533061299571,0.181954130817601,1.04260298292807,6.51826809728328,ISSG
-31,103,45,9,,,,16.556576317056,1.73771321897595,0.128143075333486,1.02769588113605,7.3220437721746,ISSG
-31,103,100,9,,,,15.8367789037009,1.93904471546883,0.169760061409706,0.548370023716707,0.980829103466713,ISSG
-31,103,120,8,,,,15.7864956963049,2.94965477610445,0.182459802774798,0.81963056949971,0.325826241230094,ISSG
-31,107,0,10,,,,17.8805785149234,1.19258635103629,0.135134163562823,0.222999233922946,47.2870101928711,ISSG
-31,107,30,10,,,,17.4825410484345,1.38029138538216,0.142706622837203,0.168995995168806,18.7133150765952,ISSG
-31,107,100,10,,,,16.4027759077,1.19888481659453,0.170245910501555,0.541169985635952,2.15164904953071,ISSG
-30,-43,5,5,,,,22.3804694216183,5.77759630739686,0.0999804880429276,0.976452677125877,20.9552219114044,SATL
-30,-43,5,10,12.104,,,19.9791189281581,1.02386086162185,0.0800423311950865,0.145328587990765,36.7981864368216,SATL
-30,-43,50,10,15.13,,,19.7635917048283,1.3112505604248,0.0686903567593867,0.142138918563539,8.93699062078306,SATL
-30,-43,80,5,,,,20.7995131186399,5.30175866157271,0.10312957013787,0.389863251827827,2.15952428655947,SATL
-30,-27,10,5,1762.0,,,21.5647401304649,0.0800579871058824,0.139408833244187,0.116204837253601,19.0714840014416,SATL
-30,-27,115,5,353.0,,6832.0,17.8437374908305,0.046310442026854,0.238430269063538,0.631825839038422,1.25037693027451,SATL
-30,-6,0,1,,,,22.6824605462206,1.87781162521907,0.178737838735021,0.05,62.1875152587891,SATL
-30,-6,40,1,,,,20.6688915934959,1.18021275228915,0.184124782665662,0.05,25.5887877913307,SATL
-30,-6,110,1,,,,17.1371774424844,1.24752747243709,0.23020281035885,0.335514864891249,5.40948725320925,SATL
-30,13,40,2,199685.0,,,19.4792822829532,1.85893673618045,0.177960043583399,0.824064124046573,12.3245047960162,BENG
-30,13,60,2,107195.0,,,17.3813890991064,2.37927070937832,0.277189214729841,1.66375716144338,5.7752939269709,BENG
-30,13,80,2,65220.0,,6490.0,15.6776774845792,2.91233752391648,0.390949521139622,3.4567647746858,2.70631725127718,BENG
-30,13,100,2,101895.0,,,14.8246926702341,3.10591414641558,0.421066422626199,4.51439791199288,1.26818706669739,BENG
-30,69,0,2,,,,23.9753167728441,1.82726481766793,0.247629328031518,0.157184652329533,51.8839530944824,ISSG
-30,69,50,2,,,,20.7092605528147,2.88487247708978,0.23843387071763,0.517219437560905,16.7183771674077,ISSG
-30,69,130,2,,,,15.9332905115687,3.37065350616174,0.36468434648648,2.94865250669028,2.73056057738142,ISSG
-30,72,0,2,,,,23.8982974443734,2.05561796473163,0.141134869327038,0.129184144029919,51.4209747314453,ISSG
-30,72,45,2,,,,20.9193469355531,2.86186430914987,0.170483030964306,0.531463280311652,19.0638913658302,ISSG
-30,72,130,2,,,,15.6844397205224,2.96596675708927,0.318943489132132,3.20035781423508,2.925735263559,ISSG
-30,76,0,1,,,,23.0534722311081,2.30986614375621,0.114587947157573,0.482793108592974,58.1884918212891,ISSG
-30,76,35,1,,,,20.6192475656526,2.15976713729242,0.158337473160749,0.452814470661404,27.1312877767995,ISSG
-30,76,140,1,,,,15.3533283359722,2.24242574409049,0.262259117664006,3.38171305221481,2.75023831873186,ISSG
-30,79,0,2,,,,23.4474259795074,3.11227793909014,0.124492230364612,0.0790371364119092,53.7539939880371,ISSG
-30,79,40,2,,,,21.2610878477737,3.34372401825888,0.129546528407175,0.277963693286705,22.296238247189,ISSG
-30,79,130,2,,,,15.4226371122374,2.45527364216562,0.293613954253964,2.65695394432919,3.07842464271926,ISSG
-30,82,0,3,,,,22.8957699409247,3.20252527278619,0.109814912965691,0.0681945968448709,43.9929847717285,ISSG
-30,82,55,3,,,,20.0319154551986,2.98056886688493,0.0810484316339564,0.0758058489311478,13.4103963858388,ISSG
-30,82,135,3,,,,15.49397389289,2.29366667233483,0.305732205429159,1.7071295749712,2.38221412542732,ISSG
-30,86,0,4,,,,21.8099813192876,2.48881508645519,0.118474269080297,0.131990439731723,34.7529983520508,ISSG
-30,86,55,4,,,,20.5871959370781,2.25055121925596,0.137021527430531,0.119194238875321,9.91715348558117,ISSG
-30,86,150,4,,,,14.8732282149469,2.41550105118583,0.450245800611001,4.07971354703789,1.13685544960143,ISSG
-30,89,0,5,,,,20.6680887356024,2.2692657363382,0.175876609496849,0.19752411707206,26.0160236358643,ISSG
-30,89,50,5,,,,20.536854758466,2.17934444645724,0.164739456644566,0.053323247449023,7.75790752066317,ISSG
-30,89,120,5,,,,16.1117836820852,2.00188200201324,0.370460944149526,2.48369899134809,1.42577091099944,ISSG
-30,92,0,6,,,,19.1884204023417,5.98112393250032,0.194058495278988,0.124097169187358,22.1549911499023,ISSG
-30,92,40,6,,,,19.0502338675221,6.01480488108971,0.258281207257153,0.0883863160595694,7.5841747503656,ISSG
-30,92,120,6,,,,16.5082827746655,6.33736774251287,0.364261874818843,2.26261359425525,0.888754539288899,ISSG
-30,96,0,7,,,,17.8331966489833,2.61420668719903,0.276872351187879,0.424989805935226,23.5855274200439,ISSG
-30,96,50,7,,,,17.6911231087762,2.72224760534061,0.270742100222756,1.09783498711907,5.00599125638243,ISSG
-30,96,120,7,,,,16.5211264008023,2.95955353819094,0.333538766207419,1.10337342744058,0.571573886267648,ISSG
-30,112,20,2,2922.0,,,22.0431495113823,2.54720076606548,0.110971457556484,0.175079328505845,30.9589087180454,AUSW
-30,112,40,2,4392.0,,,21.628879787699,2.55707647166584,0.11971042763015,0.166817699648324,17.4207362745561,AUSW
-30,112,75,2,3097.0,,,19.4681514700473,2.41082094045951,0.156475940743552,0.143531975547342,6.3688059347307,AUSW
-30,112,120,2,4375.0,,4062.0,17.4661047247185,2.10103765034229,0.222720640228185,0.807522839947508,1.74658592595,AUSW
-30,113,25,2,3527.0,,,22.1313240618469,2.32359972441905,0.127080542352084,0.238069068111938,26.7787499602343,AUSW
-30,113,40,2,5573.0,,,21.7690401320753,2.37311448292525,0.134387864590802,0.239633381433657,17.1519012357361,AUSW
-30,113,75,2,3543.0,,,19.633166907544,2.30643382305824,0.167995227759563,0.300428113473912,6.06545693875101,AUSW
-30,113,120,2,4343.0,,24840.0,17.6775404128242,1.99739443821687,0.233136108038102,0.979991038203188,1.59378386243938,AUSW
-30,113,200,2,551.0,,2563.0,15.3025017760329,1.88991351358672,0.372090841444586,3.36644869242339,0.148097109775783,AUSW
-29,-15,0,1,,,,23.8049068333142,1.38710945775598,0.267793494042389,0.05,61.2149925231934,SATL
-29,-15,45,1,,,,20.7028480035948,0.732826382769959,0.150956141967951,0.05,22.290096317936,SATL
-29,-15,150,1,,,,16.8104023022429,1.1814829851456,0.255334929504675,1.03599410304245,2.11043322394975,SATL
-29,-12,0,1,,,,23.6799634441021,1.55955806084787,0.268850182294878,0.05,62.3760261535645,SATL
-29,-12,45,1,,,,20.7077016872894,0.968729610562118,0.177525768675352,0.05,23.073399831526,SATL
-29,-12,135,1,,,,17.0340388575785,1.06795508773829,0.20250107773936,0.224243059437992,3.1571801894861,SATL
-29,-8,5,3,,,,23.5833173742728,1.43145086855623,0.149581057958711,0.05,41.3521359498554,SATL
-29,-8,5,8,8520.0,,,18.5953491101427,1.94321632897517,0.188093675039165,0.0576973595153814,27.2192582658999,SATL
-29,-8,20,3,1261.0,,,23.4748420622453,1.27450671379591,0.150251454914758,0.05,29.7067515236216,SATL
-29,-8,20,8,,,,18.5697289466137,2.06885057201818,0.18885264889814,0.0744758938442338,17.5126824302785,SATL
-29,-8,40,3,1885.0,,,22.9801448009262,1.41558270668386,0.15394257126777,0.05,19.1131141084896,SATL
-29,-8,50,3,564.0,,,21.9481289499725,1.44156378452696,0.157864435717814,0.05,15.3309687041266,SATL
-29,-8,50,8,,,,18.5248213704935,2.11110050840125,0.194193471847947,0.130506726841351,7.2494564363638,SATL
-29,-8,90,8,,,,18.4342644081327,2.12021960561935,0.1738056358738,0.316616845517815,2.23653555737831,SATL
-29,-8,100,3,4386.0,,,18.1112600914846,1.97887698700406,0.200015304762388,0.555007040545027,5.0904985664085,SATL
-29,-8,110,8,10875.0,,3045.0,18.1334329186605,2.21280701479316,0.221201283806127,0.653355352418384,1.24225567246507,SATL
-29,-5,15,11,2950.0,,,19.2274094786221,1.49631575792436,0.201761742487739,0.05,39.2522797155984,SATL
-29,66,0,2,,,,24.1212479334456,2.15930949491552,0.299256664748699,0.305052199084724,52.2015075683594,ISSG
-29,66,40,2,,,,22.7020310255235,2.85547339076709,0.255708708725668,0.05,18.5990849472622,ISSG
-29,66,110,2,,,,17.4178960945848,3.39018773817351,0.32529966057052,1.03146434410382,3.05602223517021,ISSG
-29,112,15,2,7640.0,,,22.5940568160607,2.40974562577724,0.107566788340951,0.108027158229406,35.6638265125687,AUSW
-29,112,55,2,19412.0,,8710.0,21.3984376510965,2.49702834041854,0.135402617823947,0.0927728598653787,11.2024984616578,AUSW
-29,112,170,2,735.0,,989.0,16.6812100037275,2.23788452625847,0.29735878209152,2.00356519556849,0.401272952069835,AUSW
-29,112,200,2,641.0,,1030.0,15.7788097329381,2.08207877549974,0.330515079824723,2.82213988036785,0.168366274724568,AUSW
-28,-78,5,7,,,,16.7901909514281,0.63948756789423,0.367967606767403,0.496883902291614,20.474966775252,SPSG
-28,-41,0,10,84.728,,,21.0053727141852,1.0331710950194,0.0614945251974368,0.181817747547374,44.8864593505859,SATL
-28,-41,5,5,6.04,,,23.5459286633393,3.12484366919196,0.111537592850854,0.246570449069451,23.0724864341445,SATL
-28,-41,5,10,,,,20.9466042160637,0.993091342305938,0.0930355584123232,0.178225656271063,38.9055194988992,SATL
-28,-41,80,5,12.1,,,21.6801116112843,3.38797803227937,0.116986289137468,0.156878546131237,2.76250810703646,SATL
-28,-41,80,10,,,,20.285803345338,1.61168057955936,0.0548090342149452,0.350607858904427,4.55458966951047,SATL
-28,-19,0,1,,,,24.5340965763262,0.883815577131489,0.119862151419762,0.05,60.4964828491211,SATL
-28,-19,40,1,,,,21.8868780148293,0.587288865316375,0.10233210442555,0.107237129254412,24.2540970084965,SATL
-28,-19,120,1,,,,18.3414808039798,0.571144937483738,0.130577122015698,0.052934777150418,3.89847791404995,SATL
-28,63,0,2,,,,24.5911866796919,2.51274582811016,0.293422774346046,0.337824881817118,53.5005187988281,ISSG
-28,63,45,2,,,,22.6585435053837,2.12860195838858,0.235369349359055,0.05,16.7548279087326,ISSG
-28,63,110,2,,,,17.8125522248435,2.43819483238016,0.275235028889125,0.187175494590149,3.13202378087763,ISSG
-28,111,15,2,1054.0,,,22.921947192713,2.64252422690958,0.100710129512501,0.0622923120106036,35.9884790461217,AUSW
-28,111,50,2,4060.0,,,21.866827234365,2.68232600808238,0.128022633717097,0.186167217491421,13.5542417370629,AUSW
-28,111,140,2,2280.0,,18960.0,17.8355264667964,2.38478082276232,0.23513995694209,1.23201008149342,1.10043030822984,AUSW
-28,111,200,2,721.0,,750.0,16.0671983540238,2.2609104385896,0.309837022882192,2.13548872650808,0.206326061216868,AUSW
-27,-40,5,5,7.565,,,24.0112395247948,2.94894863531621,0.143035124944559,0.094747503322914,24.2600140120837,SATL
-27,-40,5,10,18.156,,,21.3956899314793,1.24032704280993,0.132668648514049,0.280271588886217,38.3730245110606,SATL
-27,-40,80,5,1.5,,,21.9567083297619,3.10133479267825,0.155444306870838,0.192093709921804,2.8722028073346,SATL
-27,-40,95,10,33.286,,,20.4419493915846,2.09915310529769,0.094123425368266,0.736956052807967,2.93836845752056,SATL
-27,-25,0,1,,,,25.7691393284313,0.920375464320784,0.0637143954599821,0.05,59.6854820251465,SATL
-27,-25,50,1,,,,21.6698977097993,0.84375938625577,0.0905982705714513,0.05,18.5244010820555,SATL
-27,-25,140,1,,,,18.4110319784231,1.01296486332165,0.180944717412004,0.33625564297975,2.25486227913929,SATL
-27,-22,0,1,,,,25.4625763098166,0.746829936952024,0.0789107896653825,0.05,60.9074859619141,SATL
-27,-22,40,1,,,,22.327140612667,0.698317634092879,0.0985945682950687,0.0536697741019582,24.0312704647618,SATL
-27,-22,125,1,,,,18.7580940039764,0.586324715535615,0.153756074433049,0.059490495875738,3.33044375469186,SATL
-27,13,5,5,2190.824,,,17.3414808174846,2.43913297042634,0.361533910534638,1.95747213369906,22.7138719650575,BENG
-27,111,25,2,1953.0,,,23.336395215131,2.67905386932782,0.124379648666631,0.145881408815376,27.8793937541775,AUSW
-27,111,50,2,4748.0,,,22.2545808828221,2.73504312863254,0.139125776087381,0.196257393935307,14.124173827677,AUSW
-27,111,100,2,6868.0,,10425.0,19.4621152045514,2.6936063630129,0.191079929654445,0.279633499056821,3.62512102546054,AUSW
-27,111,155,2,863.0,,6740.0,17.9256803080655,2.43607062761501,0.268270850268254,1.78415864961301,0.812115710630981,AUSW
-26,-180,0,4,,,,24.528202614935,0.773619179865662,0.113880098156178,0.426074695043322,33.9775466918945,SPSG
-26,-180,50,4,,,,23.8063364208916,0.727906134899867,0.135196628742667,0.630387969200514,9.73473174468031,SPSG
-26,-180,105,4,,,,20.2017890385807,0.285688886382793,0.241338694545716,0.142154616334608,2.4613260934657,SPSG
-26,-31,0,1,,,,26.192978010699,1.42816928454249,0.0391648113291825,0.26851940433135,56.7970352172852,SATL
-26,-31,35,1,,,,23.6584743675566,0.869330203133137,0.0570104103883765,0.200697056840557,23.1439453831734,SATL
-26,-31,120,1,,,,19.7050371729639,1.16588044905038,0.136577907505653,0.627616749159705,2.61556719424182,SATL
-26,-28,0,1,,,,26.3718715878519,1.23871894568414,0.0601903809353349,0.05,58.7239875793457,SATL
-26,-28,45,1,,,,22.7008874217508,1.03127557912851,0.0785742421001577,0.0811654782385962,18.8940922667015,SATL
-26,-28,130,1,,,,19.3845167193467,1.1716681039457,0.160218409772805,0.321878809390843,2.21854414858056,SATL
-26,-5,5,8,56929.0,122.0,,19.3724158370022,2.44578918245808,0.200224803917768,0.110791260052387,29.5505615769655,SATL
-26,-5,20,8,16364.0,,,19.3459928529885,2.75471745318454,0.19303541821835,0.137282943527799,19.6505096312772,SATL
-26,-5,100,8,21665.0,,3.0,19.135855736906,2.89622589097416,0.178164694289656,0.520805088532386,2.23023302557192,SATL
-26,-4,5,3,6082.0,,,24.0652015128858,1.02479362233695,0.141210489459035,0.05,43.7092069175747,SATL
-26,-4,20,3,5348.0,,,23.9847536725344,1.27168411829876,0.16706515152152,0.05,31.1654003057231,SATL
-26,-4,50,3,6996.0,,,22.3156182482237,1.63232680281615,0.153656403223425,0.084719355121432,15.844271503382,SATL
-26,110,15,2,1340.0,,,23.8372936618799,2.75740253484257,0.119264532176819,0.13146045957162,36.5063338423672,ISSG
-26,110,45,2,1556.0,,,22.8606309648004,2.78044985384263,0.136535246594035,0.145754358437562,16.3133923888972,ISSG
-26,110,100,2,7162.0,,,19.6590387072924,2.92262274196466,0.20054610721095,0.642530028953804,3.72563577458396,ISSG
-26,110,150,2,1219.0,,9829.0,18.3325965335689,2.65251931949521,0.265658450533201,1.90520914039398,0.973106778078992,ISSG
-25,-38,5,5,6.06,,,24.7476463572877,2.65779998539061,0.218925328812386,0.181536016659949,26.670386943052,SATL
-25,-38,100,5,3.02,,,21.3711133055018,2.36147287158469,0.316818916791243,0.118655026892961,2.03206400294182,SATL
-25,-37,0,1,,,,26.326921905576,2.09968182036053,0.0157886199862001,0.367908362989659,54.2300300598145,SATL
-25,-37,40,1,,,,24.7295292495515,1.7637511803698,0.0768630135029013,0.504702129690945,19.5159754646812,SATL
-25,-37,120,1,,,,20.6111236955396,2.20554707231838,0.094193216999389,0.965174114886031,2.52749962609645,SATL
-25,-34,0,1,,,,26.538932500117,1.91817455322086,0.0220223919793415,0.44374383932119,56.0940361022949,SATL
-25,-34,40,1,,,,24.1641944530114,1.2930050215574,0.0794324986860995,0.427836737589375,18.3757058354528,SATL
-25,-34,120,1,,,,20.6081675738949,1.79425248437457,0.0980634173801318,0.847818933394651,1.97196276556659,SATL
-25,-26,120,5,99.5,,4408.5,19.8681316603376,0.578045879635588,0.253440378761516,0.128085743488053,1.65414220808606,SATL
-25,-26,165,5,,,3296.0,17.8752176674682,0.909507678912683,0.234198518092312,0.903987896723795,0.557960719484736,SATL
-25,108,50,2,1741.0,,,22.8656461434423,2.85079482040332,0.130703563218523,0.133617793655841,14.656278917131,ISSG
-25,108,65,2,6308.0,,,21.5580340169885,2.95483861997395,0.156201942698098,0.463070211531988,9.87858336789371,ISSG
-25,108,90,2,3780.0,,2970.0,20.2858701168081,2.85473235450139,0.177221160166191,0.612612533950238,5.11854174295019,ISSG
-25,108,100,2,7765.0,,,19.9535156387638,3.03905130740315,0.209013546579379,1.09600524111193,3.93483822280716,ISSG
-25,108,150,2,925.0,,3355.0,18.6318587245016,2.57916627321466,0.258964947690741,1.92713775434398,1.05640401135973,ISSG
-24,-179,0,4,,,,25.5046108361916,0.77339174824525,0.0914702724698453,0.381184797354848,35.3490142822266,SPSG
-24,-179,35,4,,,,25.2817699954504,0.730673794741206,0.158116242812834,0.481639161169378,14.3037072531221,SPSG
-24,-179,110,4,,,,21.0145966232742,0.234635388797907,0.293668870799084,0.237637571394009,2.05806246819153,SPSG
-24,-38,0,10,15.13,,,22.8230592710577,1.99363634081791,0.146644873901422,0.488163410916637,46.8849830627441,SATL
-24,-38,5,10,,,,22.7730133811363,2.11783440380777,0.141290555004151,0.457361029043945,40.9743953990015,SATL
-24,-38,110,10,6.052,,,21.6906464869799,3.16226672894627,0.197567309489786,1.90976486198221,2.41861730533384,SATL
-24,-38,120,10,,,,21.4246119786812,3.39802663722228,0.163147687634915,1.7392526342977,1.84724600964078,SATL
-24,-17,5,4,,,,25.0629702065721,1.0071699362897,0.19476834041988,0.123379591915194,35.1616577691379,SATL
-24,-17,10,4,,,,25.0309836410086,2.56721937157376,0.115774246673862,0.0829060989505468,31.4911388130831,SATL
-24,-17,20,4,233.0,,,25.0098994836748,2.59539065306294,0.112358607805574,0.0742887504538351,25.2595967851389,SATL
-24,-17,20,11,9480.0,,,22.0167776513101,1.21665475242132,0.30723144726053,0.05,36.0075599937191,SATL
-24,-17,50,4,673.0,,,24.5045880088252,2.60317468065539,0.109793082853003,0.0588626807836751,13.0358860614523,SATL
-24,-17,100,4,566.0,,,20.4064130564043,2.75258960811781,0.13088423855604,0.073369035821646,4.32843393175328,SATL
-24,-17,150,4,,,1586.0,18.3485262038498,3.06528636428571,0.194976552420034,0.896802787455789,1.43721264617021,SATL
-24,-1,5,3,1060.0,,,23.733605489241,0.784098878701143,0.184616346829733,0.05,43.396705091981,SATL
-24,-1,20,3,6933.0,,,23.6524224619491,1.11199667556858,0.211440627995957,0.05,30.6193844421498,SATL
-24,-1,50,3,10946.0,,,22.066311952168,1.55045716981811,0.195288043716563,0.05,15.243189655231,SATL
-24,-1,100,3,8880.0,,16492.0,18.1691972244616,1.97719192926077,0.219800718765841,0.359999929515972,4.76659422388939,SATL
-24,-1,200,3,5185.0,,1434.0,14.4077746867596,3.20867504097423,0.51432800430878,5.6985265076415,0.466093279375786,SATL
-24,108,10,2,701.0,,,24.5817136561766,2.68338939077957,0.128534902487348,0.170091734365917,41.8926128062741,ISSG
-24,108,25,2,1931.0,,,24.4054351009978,2.69949084444608,0.13068977514389,0.181022594423621,27.9833538566597,ISSG
-24,108,35,2,3562.0,,,24.0769637943166,2.69857747049138,0.131573628351837,0.179864516458202,21.3832957134387,ISSG
-24,108,50,2,1306.0,,,23.2485057102512,2.74636031941807,0.135176445116544,0.142571588336886,14.283576279614,ISSG
-24,108,60,2,5720.0,,,22.2999187507005,2.84429303758725,0.151243377662305,0.27390273344484,10.9147008252464,ISSG
-24,108,90,2,3301.0,,10455.0,20.6404423021102,3.03506903023257,0.193951938932989,0.83850348106133,4.87008419071431,ISSG
-24,108,100,2,8771.0,,,20.2890356091598,3.22345622033471,0.228459215328574,1.29745401094846,3.72144278819542,ISSG
-24,108,120,2,397.0,,15697.5,19.7448471278368,3.70337461953845,0.293243360268776,2.45212030493566,2.17300688350385,ISSG
-24,108,155,2,318.0,,5044.0,18.9140961558262,2.95314887304495,0.293145111317689,2.46065107443355,0.847565311368169,ISSG
-23,-37,0,11,,,,24.168837447347,1.21802913524375,0.0961642232668663,0.465271273792306,48.7644462585449,SATL
-23,-37,5,5,3.02,,,25.6583869190902,1.43420279388394,0.204154809560244,0.488415047277139,28.371976430818,SATL
-23,-37,5,10,9.078,,,23.1398541026459,2.44166343852532,0.128656224719785,0.419704680561873,41.4634269548482,SATL
-23,-37,45,11,,,,23.6392883935547,0.93999022558045,0.0799430220662413,0.488012633625367,14.4039438839878,SATL
-23,-37,60,10,15.13,,,22.7695215910964,1.57977369074912,0.13806304792486,1.25878727907174,10.0323193321781,SATL
-23,-37,100,10,15.13,,,22.3917922751044,2.42879842693549,0.225801721404136,1.55227449451545,3.5744519160598,SATL
