Gephyrocapsa huxleyi HET,lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
126.0,32,-65,18.60349125824963,1.1011806084744662,0.10420385755029857,2.5060349753948223,207.70114693135855,2083.158952998603,2388.5922739164994,0.013482514029713386
801.0,32,-65,18.601686324561218,1.1674001283829012,0.10771429819869831,2.207398260594272,206.08081811129952,2082.705892905105,2388.8950055562823,0.005898178798006152
126.0,32,-65,18.674970201071083,0.9318076484275838,0.10607991928338634,2.219836703687797,204.17378841394844,2085.0848973881693,2388.9705197677144,0.0011047662215886173
503.0,32,-65,18.70526808239836,1.4079633850258593,0.13175882724325733,2.1032033845068967,205.70944585899204,2085.0581148092638,2388.9337358836624,0.000273439245472169
1513.0,32,-18,23.213935378290902,0.3112784281146963,0.079285903525491,0.15132479207862712,218.1605446851303,2077.8026968724002,2415.4627465236144,107.1416819209496
5295.5,32,-18,18.853966455321455,0.7868468918670926,0.022415088349908883,0.5435712450709442,233.62121261426074,2084.019080612279,2392.2955260958206,3.103366744170467
296.34,32,14,,,,,,,,
59.27,32,14,,,,,,,,
333.38,32,14,,,,,,,,
59.27,32,14,,,,,,,,
94.98,32,15,,,,,,,,
318.56,32,15,,,,,,,,
311.15,32,15,,,,,,,,
6489.75,32,15,,,,,,,,
592.67,32,15,,,,,,,,
296.34,32,15,,,,,,,,
711.21,32,15,,,,,,,,
152.29,32,16,,,,,,,,
555.63,32,16,,,,,,,,
29.63,32,16,,,,,,,,
44.45,32,16,,,,,,,,
281.52,32,17,25.70082532618914,0.4439503396062386,0.061632933277243694,0.26395779494952637,195.13559464992562,2160.5252857164055,2545.21692599033,113.98672616336658
217.56,32,17,22.270324981773975,0.7707285658121034,0.047216004250358504,0.6115653897617752,228.13788258685477,2170.459126044014,2545.21595649538,45.09071091672316
170.39499999999998,32,17,17.914435763055586,0.3983579528587551,0.060312839266745376,0.0007086244096066142,244.478986374056,2206.890200819681,2558.783737381543,14.255061753367896
177.8,32,17,16.708276457484168,0.0013464594249328803,0.08672381853245223,0.005240718982650568,244.8513147777728,2218.388432642066,2560.562542755225,4.5424351192228105
444.5,32,17,16.24711549745795,6.979090602506791,0.06420994998382289,0.49568455136733486,243.18870439868445,2226.380266086496,2565.9626766043643,1.458067294630353
255.59,32,17,14.992446120775847,0.5130609023740322,0.14730255182022356,1.105577567636364,217.05233883881817,2271.2047320012475,2595.3524051536715,0.016618728162993788
1689.11,32,19,25.52816977047444,1.1745077717399193,0.07867043089463369,0.2686389655582422,195.04573269811468,2167.776176927571,2552.66893660291,114.34561842780658
1540.95,32,19,22.14990710378693,1.3604078310357108,0.06283483550300095,0.7631148668769449,222.11845224271138,2176.5441221598367,2551.869015192027,45.40677044423375
2370.68,32,19,17.967357566001574,0.509519316010999,0.09327348323171897,0.033793208269692204,244.68939664721535,2204.4021921779695,2556.357071805296,14.411416482523641
711.21,32,19,16.724988899467988,0.011589283479123415,0.11137639961406294,0.1734959122562112,243.5903609800881,2220.4461411792054,2561.9243178661914,4.6060264465833605
1333.51,32,19,16.133967041235188,4.1681657215444865,0.09443354773117808,2.282873990095067,238.91329171692996,2233.343887628951,2570.6017565472393,1.481622933996025
688.98,32,19,15.406001470608775,0.4510886760538639,0.08289123828347705,0.4453094582820761,213.24156086366247,2265.723980735884,2589.6262351586915,0.15785260740212195
70.5,32,20,25.547822007599542,1.420132691849675,0.0900481500590874,0.2566185381863437,196.93511392789785,2169.0613200839935,2553.9296332799304,102.8031449369907
1664.0,32,20,22.079413597170028,1.4984932692869246,0.07111884475538778,0.7101543627814892,222.59170557622366,2178.2763036371243,2553.9664820651906,34.733625646035314
247.5,32,20,17.972003304394264,0.4692973622133755,0.10430044541307658,0.05946835137608283,245.1220419247135,2203.488763033244,2555.386749841307,9.69353363370433
917.0,32,20,,,,,,,,
5367.0,32,20,,,,,,,,
781.5,32,20,,,,,,,,
508.5,32,20,,,,,,,,
213.0,32,21,,,,,,,,
117.0,32,21,,,,,,,,
981.0,32,22,,,,,,,,
341.0,32,22,,,,,,,,
3697.0,32,22,,,,,,,,
2686.0,32,22,,,,,,,,
2176.0,32,22,,,,,,,,
4244.5,32,23,,,,,,,,
3434.0,32,23,,,,,,,,
1834.5,32,23,,,,,,,,
3121.5,32,23,,,,,,,,
1962.0,32,23,,,,,,,,
5759.0,32,23,,,,,,,,
1792.0,32,23,,,,,,,,
299.0,32,23,,,,,,,,
2794.0,32,24,,,,,,,,
3426.5,32,24,,,,,,,,
3370.0,32,24,,,,,,,,
1568.0,32,24,,,,,,,,
2702.0,32,24,,,,,,,,
6470.0,32,24,,,,,,,,
627.0,32,24,,,,,,,,
127.0,32,24,,,,,,,,
16470.0,32,28,25.431687498318638,1.219669767446075,0.012817590097404649,0.0006424169115847973,206.81056023879572,2179.200074124798,2567.00387561778,144.620463284322
10608.0,32,30,25.588544588165178,1.1706304494760897,0.03587275500371779,0.012359786955461447,204.9948806628409,2176.868312079235,2565.0846011653102,143.89261344640116
10998.0,32,125,22.554505889734433,8.042565628757327,0.21897890657760877,2.1285026014316917,220.13340508508605,1891.9226659140577,2189.883252805416,71.94427659068285
4399.0,32,125,21.237927051784546,10.95240664934998,0.32846650508836683,3.4491836427375904,205.5270286864081,1925.344048239542,2216.382827678977,0.6377127848357296
10998.0,32,125,18.94156137274919,14.151564247772725,0.5193421101149229,6.335994196075138,183.19741912409242,1983.0233143921391,2243.253407544583,0.10694045000815817
14664.0,32,125,,,,,,,,
17597.0,32,127,23.807147890704442,6.1119831134369464,0.13542283671108682,1.1567818829968282,214.2068365865246,1895.986455822985,2216.9659697898833,71.07066162685733
43993.0,32,127,23.35286255891885,6.834961502516557,0.18250883939985052,1.9708684858019843,206.23961850707454,1915.038543074695,2229.7926745406007,5.5850731153165505
8799.0,32,127,21.767680815035742,9.194965965813827,0.3039343095795302,3.8867173889989965,192.20797207112676,1955.705903463205,2245.5973022668345,1.0955797593809555
2200.0,32,127,19.081638529361655,12.716132119855713,0.5432159908312616,8.034172146311107,168.63304283905936,2027.7603526223952,2264.0582222852454,0.10510522436274657
15840.0,32,129,23.472130899805094,3.907188581292168,0.12755150711265428,1.4726110687920586,210.06591026741393,1936.778645807111,2263.8299521880185,48.911027142864334
9727.5,32,140,19.27036983948478,6.9379860597874154,0.1392206821659877,1.5805548086274024,224.09618673844648,1978.4699310395072,2279.94169688951,41.80818385772253
19800.0,32,142,23.339296651123366,2.837886349967702,0.06747979250077937,0.17982639961147148,213.7080794660078,1951.4202289378668,2273.457347547676,48.850559611183215
294.0,33,-155,24.435746515613687,3.928404423964704,0.08435387892404433,0.126214255433945,215.8021068761162,1990.660758107336,2296.4296524594515,103.68778185895975
3335.0,33,-23,18.646362602985104,1.1897876820984885,0.04190412728858253,0.10448117843236915,228.84751652367532,2087.2151370219995,2396.29802204047,36.35024775516811
191.2,33,-23,18.582559159624797,1.274896949614532,0.05133025180549889,0.3606614185031877,227.52844963039632,2088.359019893479,2396.3815118195707,1.8390074805433567
217.0,33,-23,18.47015362689025,1.2926895715068858,0.11929123986371667,0.7712478720638967,226.29886559974025,2089.0371162902893,2394.9225928896562,0.1347415011020766
317.0,33,-23,18.332082299837083,1.3735377829873803,0.1485765496391843,1.200295870807077,226.63236160873333,2089.6995737566226,2394.0850091349944,0.07050347462789579
124.6,33,-23,16.723679327184026,2.7443299624597515,0.3003199213264955,3.2493656252129974,217.2831752861765,2099.026493740067,2376.105924131884,0.002863514236788588
34800.0,33,-22,17.787605658683958,0.3266658795306047,0.10001874030877399,0.054915037272682606,240.63018470028194,2087.562037859064,2391.812987647082,44.199110617027195
68300.0,33,-22,17.68083793969516,0.3434082156652569,0.10337888308542663,0.18414194168966802,232.64039843718902,2090.9712746354135,2391.931863947516,2.908275439553121
74300.0,33,-22,17.65890215550781,0.24529853056333145,0.1095025550405025,0.2571961055471142,233.82836580863997,2090.8037084540024,2391.841845427034,1.067197902041523
105500.0,33,-22,17.634406389879878,0.20255939157432504,0.11373302245416898,0.38813799976607477,234.4522317641241,2090.6254546999417,2391.3650530567998,0.5498085695923567
80300.0,33,-22,17.60492662660652,0.22172964459226754,0.1163685883184278,0.47257241401877753,233.1471852134938,2090.8877584570155,2390.8860308856288,0.2843977546352105
37800.0,33,-22,17.564226383562133,0.23323913027054224,0.09472652433365945,0.983976702305873,229.8532209152788,2091.796619989015,2390.216875384949,0.10659306908408209
21000.0,33,-22,16.111433221601878,1.3069546053586618,0.23435836766799548,5.557485886632797,215.48405782252402,2101.560439045585,2370.2914192390713,0.00019156606107056468
7560.0,33,-21,23.836566498869253,0.7228845395134346,0.004586919741457436,0.0325722843334966,220.76842179742968,2069.588529155119,2409.398541745935,82.29803847208525
103.0,33,21,25.43064022017643,1.0317107178270817,0.08372080332628681,0.0012822677381336774,205.3103103637695,2182.0484603299046,2567.3652682084053,112.61073321002607
993.0,33,21,21.520695701241493,0.9200148601084952,0.083275455981493,0.17847896274179223,234.20122545957562,2190.5978517298017,2571.834078627754,42.810349478971936
2062.0,33,21,17.23994921892881,0.45817858353257146,0.07260723783110735,0.0629266838077453,250.11531068384647,2224.07965994813,2575.232864566225,12.935448661036665
609.0,33,21,16.096790309995416,0.45166072295978554,0.09301074223185424,0.34813121147453674,247.90235136449337,2246.01109677541,2586.912689653007,3.9528677594141977
943.0,33,21,15.574300291948019,1.819997675716878,0.1132849376881495,1.6217279545962786,235.6711197644472,2264.7591192347536,2600.9872214427696,1.2195209707818653
3149.0,33,21,15.178054806776345,0.5702452077530318,0.10437590279616411,0.11241610627621337,219.40269467234612,2284.6142111189565,2615.268818680084,0.11887386027823008
1365.0,33,21,14.871300217928365,1.091860705055296,0.07892813503713118,1.469813820905983,213.4874114766717,2291.9404274232875,2620.6372411044954,0.012710444303927976
994.0,33,22,25.024590491317213,0.9999697504099458,0.09220932057360186,0.002359815844101826,204.95118710398674,2185.702288815411,2571.034291776865,111.93995839451479
1115.0,33,22,21.41754060983658,0.7752353884279729,0.07358070835471155,0.1611742596141994,231.46916961669925,2194.3992557692372,2576.3803383414865,42.65853609016241
1896.0,33,22,17.063899986445904,0.5501576960086821,0.06141839738120326,0.14939024276100088,248.9465408474207,2228.431270049308,2579.1040585867654,12.883961239870127
498.0,33,22,15.992600437253714,0.7648532690946009,0.08688086652546191,0.6470530936494466,245.05438233166936,2251.1760205494943,2591.3283241443683,3.925985741250028
1201.0,33,22,15.491990567650644,1.6238434873521328,0.10989016294479373,2.163500033318996,234.3286819588393,2269.8403796128778,2605.5364799610716,1.2062074433854593
702.0,33,22,15.137959958286958,0.8499777329852801,0.11361662714625707,0.5508523667231195,217.64773558080196,2288.9229701598197,2618.76471353948,0.116458194717044
1232.0,33,22,14.826895232079549,1.2870045229792593,0.07975208331481552,1.4379819557070732,212.33148971945047,2294.106449936848,2622.486670389614,0.011553350519814338
14688.0,33,25,24.867516085762773,1.5983050950372888,0.031896742167074554,0.003232355380498997,202.32550357368248,2187.9466692773613,2574.8746780300366,144.84707934482077
10866.0,33,28,19.409347785547972,0.950443981529115,0.12956303933890279,0.061976785347585855,228.0125293174478,2222.0519676068207,2595.8197384570135,106.37129359105074
6882.0,33,28,19.24240978844408,0.9503685414834788,0.14517504435570172,0.09512242049308108,230.35115888496588,2225.1819962472528,2598.1519749705717,83.03022365159386
33141.0,33,28,17.085020778919738,0.9701574993788665,0.04084546628577809,0.2073312153367752,244.6862837164418,2244.059250863105,2597.2996853817317,29.96793715925416
17801.0,33,28,18.309206189704767,0.9892219675007283,0.15989058740516413,0.0803773997740405,234.39603564087233,2232.813058755851,2599.067365091398,39.58701173217665
28814.0,33,28,17.017619993750696,0.9282073731374814,0.15308362094829314,0.10920034154549514,240.00150997768716,2248.87000521715,2603.2352384660876,11.610520571336192
40887.0,33,28,16.469997618655064,1.08357853065747,0.16691575147015983,0.18001772904264574,236.6673948639671,2257.481152648897,2607.1584649096303,3.43695778585949
41179.0,33,28,16.192509682208325,1.1208610793465077,0.13110951165460352,0.5832831114296466,232.8653061837516,2264.9867690294654,2612.7167358952297,1.0262152403391938
37614.0,33,28,16.00594628497237,1.2674649406923268,0.11776990524215421,0.5892660210390686,227.35128564052616,2269.414169476371,2616.095157198265,0.30888554048508265
37835.0,33,28,15.818567758762057,1.2900874946971128,0.09002858501550837,0.7299605386999365,224.7213092423434,2273.6059958205465,2619.1873298694877,0.09367737120209566
35793.0,33,30,17.745892539150844,1.2102226291300213,0.03061488140863612,0.23850103729872493,236.77236527753814,2239.76578189472,2599.4178766543955,119.77232587016667
22509.0,33,30,17.58590718673542,0.898669693596524,0.03069345040143949,0.19527702489605242,240.1663459384655,2242.3229307976344,2600.404059627586,90.49903352459222
21753.0,33,30,17.263534522114067,0.9884474390808361,0.02474382589217676,0.21635678750697643,238.28042087024141,2244.7700313556907,2601.5749497357206,29.703279905352918
27857.0,33,30,16.83210551822469,1.2284588674968009,0.030917639150702978,0.1963225011657711,236.21313311091757,2252.3518090252132,2605.86854167914,7.490589151609139
42988.0,33,30,16.368636417285575,1.346688306167716,0.03622797323725046,0.5094000616160413,225.81925424972582,2264.0272559268988,2613.189054280854,0.4989242423397831
21300.0,33,34,18.39930037758409,1.8064323507518352,0.028486862284972304,0.20483892611222984,233.7660188806088,2229.0196229907533,2600.8629471265353,88.88977756066976
18157.0,33,35,18.55450011300948,1.9626461348095428,0.030793420164658945,0.20063816590454553,234.74908171880998,2225.49038910164,2599.984983866884,82.50605201148151
46437.0,33,124,21.07033868531019,8.677787712484365,0.27188399063137697,2.534344088506947,226.59346631423594,1896.602387463278,2167.332675108698,71.48513316225927
42160.0,33,124,20.838697508824957,8.757625781930445,0.2743299144985813,2.7858166282650636,223.28021231595585,1903.4033603889307,2175.6028773816784,8.492634603647218
34217.0,33,124,19.571829108925563,11.039996098602714,0.3437137019890272,3.875411114555241,218.9994583150216,1926.6367426626605,2198.130214905276,1.1159685477541215
4399.0,33,124,17.066649162139402,12.703153202534901,0.42666517579418867,4.881945748424133,212.8158631730484,1966.1386949468854,2223.9018346986895,0.30916425592416485
4972.75,33,140,22.975467387770436,3.815973894125424,0.08113296989736574,0.36777465458742553,213.79066958375262,1949.7636838469894,2269.3061207185488,46.536668388640244
3290.0,33,141,23.032389797681788,3.3654309263167277,0.077286443563367,0.3197738501530651,213.88195304909527,1950.921600406687,2270.7703197058113,45.76581123258277
8.0,34,-155,24.041321047011813,4.394978490489209,0.09471428054398005,0.05600922505795357,217.23312708099058,1986.779898638847,2284.764771678214,100.97216814346842
279.0,34,-155,23.889503193688853,4.531187485114522,0.0656083857906,0.013194229861649124,222.95002304650103,1986.9738677598846,2284.2843202692957,62.8861942776147
182.0,34,-155,23.667608642745435,4.597368381450229,0.0809350432530396,0.02762396927578879,220.40066782481853,1987.7191862952689,2284.752644838652,39.21243086020054
1386.0,34,-155,22.466656625092337,4.7656933229422975,0.08707919205218254,0.0755970538776182,229.38785381482234,1986.0533224883263,2280.2146798193417,24.478704970985508
6225.0,34,-155,17.5785471098987,5.229651536235885,0.11307758554057756,0.08115116103249931,259.7489271069745,1985.8030095849833,2268.8269966057537,9.570630197148247
6556.0,34,-155,15.27985179154987,5.381717104228776,0.14726853247216587,0.3644108097465637,264.26229339633323,1997.9601901324834,2265.070090684898,2.976151017180719
8762.0,34,-155,14.111858357321562,6.023880825932045,0.26753289748229053,3.106020181693734,251.63305200572535,2014.3885576859404,2261.5752991234817,0.9311175129503215
2100.0,34,-155,13.338771091943194,7.108997623868388,0.39668708637507877,6.211992001210991,242.08119752168784,2029.11101200824,2259.75525535826,0.292982679254521
968.0,34,-155,12.755120326241784,8.289360853899577,0.4928408967080175,8.197531195741988,237.40112342184864,2038.7653033946476,2259.1380642116947,0.09269296032247888
288.0,34,-155,11.87131755459376,10.949667562406118,0.7141341162683384,10.088973136991923,222.57388419962024,2068.576470296246,2261.340037665828,0.00942262030673468
480.0,34,-76,28.268152100550882,2.0727093310931535,0.16634990834568536,0.21331273507218718,201.92478444049192,2000.9773012132289,2343.880609937358,106.56013547103838
240.0,34,-76,28.144987292071132,2.92648479188429,0.15662057785866562,0.08098124807408835,203.08990016549348,2004.505177327754,2348.3532942990632,59.99490249276793
960.0,34,-76,27.30375411138995,2.883424066772851,0.15733329080715053,0.2694202120985449,206.21178646439807,2011.5641830954405,2356.9372136386773,19.83992783536467
240.0,34,-76,23.504199981689453,3.981442466378212,0.19363431655801833,1.573029287159443,182.93173214793205,2044.4568922001808,2377.9665293415164,1.8857215186192386
160.0,34,-76,22.18950081244111,3.3356242179870605,0.27197966002859175,2.692632917314768,180.34535229206085,2060.784044887442,2381.1793512249833,0.5216708044644658
120.0,34,-76,20.422990772873163,4.3664545975625515,0.20638597290962934,2.7922239368781447,200.8666684627533,2091.773726516667,2385.255848779965,0.04247462856345593
120.0,34,-76,19.419010158628225,2.2821035403758287,0.15983687341213226,-2.2351741790771484e-08,198.38291907310486,2116.726664664321,2383.780917623243,0.00406726194221676
240.0,34,-76,,,,,,,,
520.0,34,-75,28.0538374231956,2.2838855471480595,0.17687637817439678,0.15637014274234387,205.95585167653633,1997.5762430681295,2338.5914391292954,104.81596675756951
520.0,34,-75,27.956638776212905,3.0930836922670237,0.1651550323776023,0.12139755968611725,208.4152176662571,2001.9214098324205,2344.017262846317,65.07606241614774
640.0,34,-75,26.97053404557161,2.9905283021798033,0.1711910694120494,0.18441260277202345,215.7262485593097,2010.3268168999193,2354.8477343369423,25.1992348797734
480.0,34,-75,21.829267290861782,3.4322904301469817,0.25636421987189184,1.5517754697702164,188.51567960544463,2060.0991584067497,2384.171281345859,0.9506000681974507
240.0,34,-75,20.195805563960423,4.359087989945682,0.2435285629366463,2.2115952677202793,201.04500329626563,2088.2621076981263,2386.488685668333,0.09489646717647217
960.0,34,-75,19.358863649028034,2.090488939105833,0.16153539641767253,0.07060760440526628,203.41223320349675,2106.499291798263,2385.609168135259,0.009740615774630944
120.0,34,-75,,,,,,,,
1080.0,34,-74,27.736207329053194,2.222676433425363,0.18077026779334904,0.20543500469759782,206.71705434202687,1996.8706616677675,2338.9214410898244,106.20725266731623
1080.0,34,-74,27.646270361138143,3.121023425320039,0.17328283534262584,0.2179154077888319,211.13095505769178,2001.8728748347237,2345.024685460399,67.26918869388263
1220.0,34,-74,26.401241293339154,2.9046192605392616,0.1749894841838224,0.2624538765710056,220.3813028521734,2011.5355662188706,2357.540305203243,27.06953110348979
1340.0,34,-74,22.44084479488749,4.054653257898006,0.19598368314202444,0.47079218500457237,217.46203592529037,2043.391715207079,2381.916664176845,3.5415881827107927
1480.0,34,-74,21.224910794850633,3.4529562786790557,0.22902841725144804,1.0656214214136894,196.12263834240315,2060.787064045545,2385.491181314912,1.1534803541646097
840.0,34,-74,19.742936328472602,4.3802839793838615,0.24598955127953281,1.9204327084023163,201.32899107741102,2085.4558990735336,2386.0033950921934,0.12436872210571337
360.0,34,-74,19.024329460851522,2.3971694819976572,0.14753356111595287,0.3399337971929527,204.94492857991344,2099.044329558964,2385.498553117938,0.013686831808511414
240.0,34,-74,,,,,,,,
3026.0,34,-22,18.685491728510087,0.7373574220449662,0.05766399163084322,0.04347841329056903,238.5175792118626,2077.505345088726,2386.866856747061,93.04870006418413
1500.0,34,-22,23.91390051528523,0.8794346010504714,0.007180363146331771,0.01878812093130622,220.47605238568468,2064.86677332346,2403.2272753486995,79.95505813535702
58100.0,34,-22,17.39698327525124,0.37177358599545696,0.0943961203449079,0.04196280491996818,244.60388357106413,2085.3124707424276,2385.628417502149,42.472227684714476
55700.0,34,-22,17.29172206629744,0.3400225870547006,0.09734069621144649,0.15973195423919986,236.2350646799115,2088.6715869017685,2385.692630269996,2.674485573373634
38300.0,34,-22,17.229991507128286,0.1855495986627332,0.1128619389874879,0.5303915474656562,236.62601207243506,2088.7597509578177,2385.0584284918414,0.49270125515827534
6052.0,34,-22,17.74127082017873,0.8529789081367063,0.04496648979566293,0.3522460077824771,240.1397372829843,2079.546363143709,2380.0609439314626,2.597679794156501
19669.0,34,-22,17.09104869123589,0.7779158007224937,0.11962301276137467,0.40525191841350855,233.15159429076226,2089.454485265074,2381.245790203556,1.3182008671577863
35400.0,34,-22,17.124163962622934,0.2527931608647767,0.09365915079587828,1.294306673910667,232.87254189778153,2089.913654499917,2383.6996419021198,0.09314011344267302
10200.0,34,-22,16.604355739119786,0.8613512440263759,0.1554217022983883,3.7723277386817746,226.9682048047754,2093.9202136226527,2376.0862493894265,0.003587260467300377
6600.0,34,-22,15.617846958125048,1.5300133363662127,0.2747659878818978,5.8354226896323915,217.80421358079934,2102.2109736296643,2365.4059750494353,0.0001524165749349566
2444.0,34,19,21.212222167448946,1.0224765215820548,0.12323734481087129,0.30822192405671184,223.3452309769062,2202.1605457129244,2577.030496045323,41.85033539668149
2571.0,34,19,21.20142045860857,1.1839473084676495,0.15235658458589926,0.6261299698657964,223.96209423523237,2201.8843142488063,2576.9390300050336,31.10780595380581
1297.0,34,19,21.16576444504534,1.0035201463382648,0.04480867686230737,0.2960032634907473,227.3621206305759,2200.0177423095274,2576.2408692528943,12.812989129521087
1003.0,34,19,19.690831007629537,0.9577263201025609,0.0701717271424368,0.2722174413420423,235.08342862008195,2203.0625097378343,2573.8089748057514,2.9500381627744168
71.0,34,19,16.44308601873356,1.0140892703566111,0.05141302199364768,0.39558789815113954,242.8729774016056,2235.472525581371,2579.0409650491893,0.5144289576515471
17.0,34,19,15.870771687440941,1.1847639109460248,0.06015167193149241,0.6823704298458767,238.62209287725693,2249.6914270000552,2589.1247325502677,0.1621034828565114
37.0,34,19,15.283400559558642,1.855103954625043,0.035180592494255744,1.8297897646201047,220.66391070297738,2274.3182957027875,2607.1255037957535,0.009338281498958571
117.0,34,19,14.981523540884332,2.8034992909276903,0.11234916596426044,3.468138867291362,211.01311751638872,2288.344560550864,2617.0829287395086,0.0005635353553108528
13588.0,34,21,25.37236537381665,1.335398430806891,0.08020612534438273,0.020194741122981853,205.1496960470384,2184.960143884286,2570.109604293344,144.19137586013184
4987.0,34,21,20.893855237085262,0.2702895773979217,0.21539381378654143,0.23466408896278954,222.35780788333298,2216.7851064001575,2593.2123652623254,41.57173481387822
8794.0,34,21,20.89659126342744,0.5547420725731921,0.28579939199132826,0.6118572161852964,222.39336572043197,2216.494614551495,2593.124880597355,30.900162429597643
5813.0,34,21,20.78157694838753,0.7314680234650698,0.12028974435685386,0.2341017121270685,225.22065027303967,2214.4339344442046,2591.481920030285,12.720537148478291
4234.0,34,21,19.14651923848094,0.9052504859620715,0.15422033776974886,0.31776342207559244,231.50668815393848,2221.8339554465906,2590.816556611924,2.9212944100168805
1184.0,34,21,16.264723365266363,0.9142282263338202,0.11075468915834716,0.32241169442312273,236.1710351943424,2251.871035281158,2594.228027255481,0.5064909004841297
97.0,34,21,15.717250417168106,0.8872092876349652,0.12504376263055458,0.5507153017442994,231.82333729808659,2264.9272813861003,2602.778916069041,0.1587344617166007
90.0,34,21,15.20161610220374,1.333208616370862,0.03900354559897434,1.2060725327747865,219.9726059007536,2283.4300626145805,2616.3742860629613,0.00897121940266229
22.0,34,21,14.922399064335812,1.4723671664326161,0.1339905151481489,2.57856004157508,213.34561910982748,2291.546421471366,2621.7821222474286,0.0005271453922152668
16285.0,34,22,16.488819797163632,0.9021320841435295,0.06073654675549539,0.13828820794966498,247.5306032751826,2251.6168862351083,2592.43066739552,86.73894862806453
18897.0,34,24,16.609749841652427,1.248577361891101,0.0579085084060528,0.17287000820931575,254.09883728642163,2250.2632765350563,2594.1103776535865,87.98475017837211
32965.0,34,24,16.37272552485401,1.2196507966208945,0.033839230320139316,0.11663957250433511,254.11990463891604,2251.9666990996816,2595.903452933324,27.739853735300535
37961.0,34,26,16.893787904472994,1.198782805331071,0.059234116663863,0.3195085916281562,252.7436821598492,2251.3495767080108,2600.276058965805,87.45852439385793
36761.0,34,26,16.63010608044516,1.1956525602780508,0.04470034953025973,0.3575707142437586,252.25101895617428,2253.352930590357,2601.8541276679016,26.857072329097285
63052.0,34,26,15.781068266199952,1.5212555353563402,0.05738343766041674,0.9185537215540059,229.11170198935443,2275.8341783838882,2618.1956341915657,0.280952801619079
29810.0,34,32,17.471128356450528,0.334458352975263,0.14769113961310848,0.05586453438628412,227.62715875163875,2254.0223276168463,2615.112860082764,49.779527222828904
160.0,34,32,26.93639632803978,1.5775075576819222,0.16536153408683915,0.28507579194790234,199.0493521189412,2179.1854643423185,2558.3769801557473,131.7474915061311
5090.0,34,32,26.304691007749184,1.826183753489299,0.14407299125722478,0.11214126490220953,203.47385284370077,2183.620812227024,2565.185976671308,111.77149428465285
19694.0,34,32,17.742479326249935,0.8854785506447334,0.03775803031701318,0.17246990323208597,241.06211642550997,2242.6599977740407,2607.166785781641,88.66839965686347
310.0,34,32,26.240730051852584,1.307489393316497,0.1836510130653966,0.15701849507664756,201.69872191854904,2182.889778532805,2564.5200700432024,84.29476952018342
3970.0,34,32,25.929384820435722,2.2903516924222895,0.1320290314200314,0.09578361667207169,205.05803328222763,2185.891632981888,2568.0449492696653,70.62528106167323
31840.0,34,32,17.43486969549761,0.6853363653778477,0.1772882783324203,0.20998865501610903,234.69616948183742,2249.3473407546744,2613.388606926809,9.622696652535593
32073.0,34,32,17.35958675133614,0.8597240896268444,0.024551635177527488,0.22101146205260921,239.71886855304516,2245.3494710730492,2608.5155792360815,28.634252684080575
900.0,34,32,22.524477883394034,1.1232113573761557,0.18573725461963736,0.25598366437915504,226.69633088012114,2193.6753227859767,2587.5924538571444,43.20427314091845
7235.0,34,32,23.645167371660488,1.6943249967092602,0.1138145655219375,0.02302200431288794,216.684318877304,2195.4066221102985,2586.375160237609,35.54381691027847
25874.0,34,32,16.895550294732605,1.2647897257532288,0.024416828748074593,0.20143322411156642,236.40578907561925,2253.171279743739,2613.0936700783272,7.08269241485383
3780.0,34,32,18.187507078276465,1.1321420269762335,0.1977275895452602,0.1830088078961811,242.30294646837297,2228.748077565366,2603.05250559687,14.23577416132445
6425.0,34,32,18.751410430893948,1.1179278965150692,0.11699161414227664,0.04848751114153015,245.54480203989695,2224.2162244673987,2603.41374617214,11.37538117004652
20410.0,34,32,17.32310028624902,0.9119472869175256,0.18625949771573147,0.18030172025735458,226.92253949568203,2254.700906128316,2617.9336195745364,0.9779826334417016
27520.0,34,32,17.130593588472895,0.9996425895352461,0.20127954613260543,0.2964470822051256,221.71801888023504,2258.387448125911,2619.6752435034196,0.2668843300593091
2160.0,34,32,16.866261457204104,1.156880039990466,0.19488356810831403,0.2584572611845121,237.247908953546,2249.976394261185,2611.798270650007,3.779147903242208
19880.0,34,32,16.82583538853423,0.41282819732864734,0.15645726574617985,0.1881879762713672,217.93107561566032,2263.3365178884255,2620.9344390133406,0.07325796054972877
27651.0,34,32,16.42700462155541,1.360316027754677,0.030937855029192322,0.4761917112192183,227.1999102877722,2261.9654529182926,2618.734590210758,0.455467294683504
1370.0,34,32,16.6753339385685,1.5926547819207415,0.15643991550566727,0.24684230821298445,235.75177630082518,2256.2653920480016,2614.967817547173,1.1858008857249187
39610.0,34,32,16.57392494237348,1.5973941932259133,0.13745563953358592,0.28554955966953655,233.26137491058194,2259.503844411015,2617.0596533797343,0.7564225135909532
1100.0,34,32,16.266327292318067,1.588641038961311,0.15399000763600842,0.565104954671364,224.53782509209591,2266.2673480902417,2621.146178117877,0.5228573779422504
380.0,34,32,16.326515717951022,1.7499287077165284,0.0970721689508476,0.5702644574087355,227.56023940962643,2266.877302801433,2621.427156901851,0.24672434883006725
13010.0,34,32,16.20924912398299,0.8938930759810441,0.09657387482591125,0.5249502259911368,214.44338951130857,2272.4702292645607,2623.2781963224706,0.0029689146615007106
4545.0,34,32,16.183572119456276,1.9680667978909845,0.07921158431861389,0.9102454886884139,224.6119392030629,2270.65097257028,2623.271781561764,0.12627512283492773
